0,1
1,2
0,3
1,4
0,5
3,6
1,7
5,8
1,9
1,10
6,11
0,12
6,13
8,14
14,15
2,16
8,17
11,18
4,19
8,20
3,21
7,22
1,23
14,24
5,50
13,26
8,27
18,28
26,29
20,30
21,31
21,32
26,33
28,34
22,35
13,36
35,37
37,38
23,39
35,40
27,41
14,42
12,43
37,44
41,45
31,46
12,47
15,48
3,49
0,25
13,51
28,52
10,53
44,54
5,55
3,56
51,57
22,58
23,59
12,60
13,61
9,62
53,63
18,64
47,65
27,66
59,67
9,68
19,69
48,70
22,71
38,72
63,73
13,74
63,75
62,76
20,77
70,78
49,79
39,80
34,81
35,82
75,83
61,84
67,85
16,86
14,87
16,88
57,89
52,90
45,91
28,92
63,93
52,94
65,95
21,96
94,97
51,98
47,99
96,100
21,101
71,102
93,103
2,104
32,105
80,106
95,107
91,108
23,109
25,110
60,111
61,112
54,113
27,114
66,115
39,116
53,117
90,118
82,119
50,120
94,121
72,122
122,123
115,124
13,125
80,126
64,127
27,128
115,129
11,130
94,131
35,132
104,133
101,134
98,135
132,136
104,137
106,138
74,139
64,140
14,141
20,142
48,143
119,144
67,145
102,146
9,147
114,148
48,149
80,150
135,151
137,152
47,153
73,154
128,155
44,156
50,157
73,158
40,159
37,160
105,161
37,162
109,163
0,164
149,165
139,166
28,167
103,168
80,169
84,170
159,171
125,172
4,173
10,174
144,175
23,176
175,177
57,178
137,179
127,180
96,181
133,182
42,183
93,184
6,185
40,186
70,187
107,188
46,189
154,190
154,191
139,192
175,193
65,194
45,195
37,196
175,197
104,198
87,199
128,200
70,201
35,202
149,203
79,204
178,205
21,206
77,207
81,208
183,209
148,210
134,211
44,212
195,213
203,214
163,215
208,216
128,217
108,218
24,219
0,220
90,221
172,222
213,223
119,224
50,225
65,226
203,227
16,228
54,229
74,230
131,231
83,232
168,233
90,234
193,235
124,236
109,237
191,238
169,239
59,240
204,241
165,242
197,243
139,244
152,245
140,246
12,247
247,248
1,249
167,250
248,251
127,252
47,253
119,254
93,255
253,256
166,257
119,258
247,259
259,260
205,261
114,262
9,263
259,264
188,265
229,266
66,267
262,268
139,269
15,270
13,271
38,272
151,273
227,274
206,275
7,276
158,277
74,278
37,279
238,280
241,281
94,282
102,283
36,284
186,285
153,286
31,287
76,288
9,289
100,290
284,291
53,292
149,293
61,294
13,295
229,296
92,297
249,298
44,299
244,300
170,301
269,302
205,303
41,304
278,305
78,306
87,307
48,308
264,309
102,310
146,311
136,312
124,313
153,314
26,315
292,316
214,317
99,318
139,319
157,320
88,321
12,322
6,323
282,324
158,325
152,326
180,327
117,328
238,329
186,330
328,331
30,332
322,333
169,334
144,335
246,336
62,337
212,338
181,339
214,340
114,341
194,342
249,343
122,344
210,345
104,346
275,347
317,348
209,349
67,350
309,351
3,352
295,353
13,354
210,355
319,356
149,357
306,358
182,359
174,360
354,361
210,362
276,363
184,364
186,365
202,366
68,367
114,368
271,369
59,370
129,371
246,372
159,373
319,374
223,375
0,376
299,377
213,378
66,379
61,380
338,381
304,382
48,383
210,384
305,385
347,386
254,387
194,388
355,389
45,390
206,391
189,392
123,393
56,394
50,395
206,396
137,397
376,398
287,399
145,400
241,401
157,402
39,403
30,404
242,405
392,406
224,407
45,408
339,409
377,410
43,411
223,412
106,413
395,414
357,415
317,416
145,417
274,418
32,419
89,420
34,421
138,422
67,423
358,424
175,425
359,426
399,427
37,428
182,429
20,430
153,431
278,432
342,433
400,434
239,435
200,436
212,437
270,438
72,439
438,440
98,441
174,442
415,443
79,444
97,445
17,446
435,447
313,448
330,449
208,450
408,451
442,452
450,453
111,454
454,455
388,456
299,457
315,458
287,459
408,460
165,461
204,462
196,463
214,464
293,465
104,466
63,467
127,468
166,469
433,470
411,471
327,472
295,473
75,474
366,475
69,476
335,477
402,478
99,479
186,480
420,481
129,482
374,483
287,484
47,485
302,486
372,487
444,488
121,489
117,490
64,491
270,492
213,493
447,494
139,495
148,496
318,497
460,498
429,499
415,500
134,501
68,502
368,503
43,504
217,505
243,506
362,507
450,508
347,509
431,510
246,511
41,512
451,513
192,514
298,515
363,516
400,517
301,518
77,519
370,520
41,521
297,522
24,523
265,524
388,525
164,526
83,527
86,528
407,529
352,530
203,531
392,532
111,533
454,534
450,535
335,536
328,537
283,538
276,539
116,540
394,541
138,542
267,543
281,544
319,545
187,546
169,547
423,548
328,549
274,550
5,551
50,552
152,553
454,554
425,555
257,556
196,557
123,558
95,559
509,560
405,561
344,562
42,563
246,564
516,565
458,566
61,567
351,568
548,569
558,570
18,571
269,572
557,573
335,574
265,575
288,576
536,577
518,578
366,579
273,580
32,581
440,582
280,583
102,584
96,585
444,586
440,587
124,588
332,589
63,590
422,591
336,592
156,593
258,594
324,595
22,596
85,597
95,598
523,599
406,600
168,601
450,602
406,603
336,604
594,605
514,606
58,607
475,608
181,609
78,610
61,611
243,612
448,613
217,614
269,615
437,616
0,617
158,618
37,619
243,620
536,621
377,622
64,623
257,624
401,625
0,626
492,627
518,628
460,629
64,630
213,631
489,632
444,633
432,634
436,635
377,636
196,637
52,638
437,639
223,640
346,641
571,642
602,643
231,644
313,645
80,646
275,647
81,648
556,649
609,650
547,651
35,652
287,653
414,654
525,655
501,656
614,657
363,658
129,659
68,660
397,661
593,662
19,663
147,664
223,665
264,666
360,667
356,668
337,669
93,670
400,671
544,672
254,673
445,674
87,675
587,676
72,677
402,678
440,679
607,680
592,681
621,682
181,683
575,684
31,685
50,686
547,687
31,688
105,689
363,690
23,691
359,692
27,693
679,694
223,695
362,696
658,697
194,698
542,699
590,700
575,701
151,702
88,703
465,704
157,705
546,706
359,707
250,708
405,709
189,710
46,711
354,712
545,713
428,714
48,715
631,716
218,717
446,718
578,719
52,720
317,721
20,722
70,723
367,724
54,725
586,726
181,727
32,728
204,729
718,730
698,731
185,732
346,733
285,734
423,735
359,736
430,737
578,738
452,739
728,740
564,741
722,742
307,743
448,744
697,745
33,746
164,747
67,748
116,749
620,750
173,751
104,752
78,753
652,754
524,755
316,756
575,757
572,758
277,759
689,760
245,761
593,762
491,763
131,764
688,765
742,766
621,767
470,768
557,769
669,770
751,771
410,772
759,773
422,774
593,775
227,776
112,777
576,778
721,779
751,780
626,781
59,782
473,783
335,784
474,785
363,786
730,787
695,788
177,789
223,790
199,791
306,792
55,793
259,794
217,795
359,796
697,797
196,798
305,799
305,800
16,801
191,802
488,803
574,804
23,805
706,806
420,807
287,808
234,809
197,810
131,811
124,812
148,813
445,814
315,815
716,816
675,817
522,818
101,819
6,820
183,821
342,822
785,823
695,824
174,825
25,826
241,827
145,828
665,829
95,830
566,831
653,832
527,833
527,834
488,835
374,836
580,837
17,838
129,839
377,840
354,841
278,842
516,843
304,844
181,845
430,846
134,847
227,848
792,849
607,850
331,851
423,852
49,853
448,854
836,855
196,856
203,857
60,858
417,859
773,860
350,861
495,862
575,863
669,864
441,865
375,866
705,867
489,868
658,869
316,870
739,871
181,872
577,873
483,874
605,875
869,876
605,877
818,878
224,879
122,880
57,881
704,882
88,883
629,884
437,885
532,886
823,887
268,888
409,889
305,890
181,891
139,892
448,893
607,894
310,895
535,896
627,897
221,898
807,899
339,900
455,901
226,902
249,903
239,904
142,905
372,906
725,907
554,908
832,909
240,910
185,911
227,912
281,913
53,914
584,915
368,916
182,917
767,918
57,919
436,920
226,921
170,922
244,923
915,924
489,925
748,926
495,927
877,928
16,929
203,930
124,931
904,932
173,933
773,934
682,935
402,936
733,937
925,938
384,939
159,940
462,941
142,942
463,943
178,944
331,945
462,946
174,947
896,948
13,949
820,950
100,951
927,952
368,953
576,954
846,955
446,956
807,957
430,958
705,959
595,960
13,961
245,962
69,963
340,964
122,965
